Entity,Code,Year,"Net enrolment rate, secondary, gender parity index (GPI)"
United States,USA,2009,1.03128004074097
United States,USA,2010,1.02391004562378
United States,USA,2011,1.02344000339508
United States,USA,2012,1.03020000457764
United States,USA,2013,1.02042996883392
United States,USA,2014,1.03327000141144
Upper-middle-income countries,,1998,0.9548299908638
Upper-middle-income countries,,1999,0.95320999622345
Upper-middle-income countries,,2000,0.961220026016235
Upper-middle-income countries,,2001,0.9698200225830079
Upper-middle-income countries,,2002,0.9826899766922
Upper-middle-income countries,,2003,0.994979977607727
Upper-middle-income countries,,2004,1.00847995281219
Upper-middle-income countries,,2005,1.0236599445343002
Upper-middle-income countries,,2006,1.02981996536255
Upper-middle-income countries,,2007,1.0354800224304201
Upper-middle-income countries,,2008,1.04001998901367
Upper-middle-income countries,,2009,1.0407600402832
Upper-middle-income countries,,2010,1.03957998752594
Upper-middle-income countries,,2011,1.0410300493240399
Upper-middle-income countries,,2012,1.04072999954224
Upper-middle-income countries,,2013,1.04070997238159
Upper-middle-income countries,,2014,1.04112005233765
Uruguay,URY,2007,1.10604000091553
Uruguay,URY,2008,1.105260014534
Uruguay,URY,2009,1.1311399936676
Uruguay,URY,2010,1.1184099912643402
Uruguay,URY,2013,1.10242998600006
Vanuatu,VUT,1989,0.867569983005524
Vanuatu,VUT,1991,0.834999978542328
Vanuatu,VUT,1999,0.8754699826240541
Vanuatu,VUT,2000,1.1433299779891999
Vanuatu,VUT,2001,0.9145299792289731
Vanuatu,VUT,2002,0.946449995040894
Vanuatu,VUT,2003,0.841830015182495
Vanuatu,VUT,2004,0.8661100268363949
Vanuatu,VUT,2010,1.0354700088501
Venezuela,VEN,1971,1.0827599763870202
Venezuela,VEN,1972,1.08333003520966
Venezuela,VEN,1999,1.23869001865387
Venezuela,VEN,2000,1.20785999298096
Venezuela,VEN,2001,1.18238997459412
Venezuela,VEN,2002,1.17332005500793
Venezuela,VEN,2003,1.1632800102233898
Venezuela,VEN,2004,1.15343999862671
Venezuela,VEN,2005,1.14871001243591
Venezuela,VEN,2006,1.1416300535202
Venezuela,VEN,2007,1.1353600025177
Venezuela,VEN,2008,1.1222000122070301
Venezuela,VEN,2009,1.1114100217819198
Venezuela,VEN,2010,1.1128900051116901
Venezuela,VEN,2011,1.11064004898071
Venezuela,VEN,2012,1.08929002285004
Venezuela,VEN,2013,1.0889799594879201
Venezuela,VEN,2014,1.1032400131225601
World,OWID_WRL,1998,0.913169980049133
World,OWID_WRL,1999,0.915610015392303
World,OWID_WRL,2000,0.9194599986076359
World,OWID_WRL,2001,0.93120002746582
World,OWID_WRL,2002,0.9402599930763241
World,OWID_WRL,2003,0.9511799812316891
World,OWID_WRL,2004,0.9572700262069699
World,OWID_WRL,2005,0.965040028095245
World,OWID_WRL,2006,0.967700004577637
World,OWID_WRL,2007,0.9693099856376651
World,OWID_WRL,2008,0.9728800058364871
World,OWID_WRL,2009,0.979569971561432
World,OWID_WRL,2010,0.9839100241661071
World,OWID_WRL,2011,0.989690005779266
World,OWID_WRL,2012,0.995500028133392
World,OWID_WRL,2013,0.9962199926376339
World,OWID_WRL,2014,0.998969972133636
Yemen,YEM,1999,0.398550003767014
Yemen,YEM,2010,0.6296499967575071
Yemen,YEM,2012,0.6652899980545041
Zimbabwe,ZWE,1999,0.907410025596619
Zimbabwe,ZWE,2000,0.900799989700317
Zimbabwe,ZWE,2001,0.905529975891113
Zimbabwe,ZWE,2002,0.89995002746582
Zimbabwe,ZWE,2003,0.9234700202941891
Zimbabwe,ZWE,2012,1.0022799968719498
Zimbabwe,ZWE,2013,1.0110800266265898
